data,rodada,mandante,visitante,gols_mandante,gols_visitante,competicao
2022-11-09,37,Atletico-GO,Athletico-PR,1,1,Brasileirao Serie A 2022
2022-11-09,37,Avai,Ceara,2,0,Brasileirao Serie A 2022
2022-11-09,37,Coritiba,Corinthians,2,2,Brasileirao Serie A 2022
2022-11-09,37,Fluminense,Goias,3,0,Brasileirao Serie A 2022
2022-11-09,37,Fortaleza,Bragantino,6,0,Brasileirao Serie A 2022
2022-11-09,37,Juventude,Flamengo,2,2,Brasileirao Serie A 2022
2022-11-09,37,Palmeiras,America-MG,2,1,Brasileirao Serie A 2022
2022-11-10,37,Atletico-MG,Cuiaba,3,0,Brasileirao Serie A 2022
2022-11-10,37,Botafogo-RJ,Santos,3,0,Brasileirao Serie A 2022
2022-11-12,38,Flamengo,Avai,1,2,Brasileirao Serie A 2022
2022-11-13,38,America-MG,Atletico-GO,1,1,Brasileirao Serie A 2022
2022-11-13,38,Athletico-PR,Botafogo-RJ,3,0,Brasileirao Serie A 2022
2022-11-13,38,Bragantino,Fluminense,0,1,Brasileirao Serie A 2022
2022-11-13,38,Ceara,Juventude,4,1,Brasileirao Serie A 2022
2022-11-13,38,Corinthians,Atletico-MG,0,1,Brasileirao Serie A 2022
2022-11-13,38,Cuiaba,Coritiba,2,1,Brasileirao Serie A 2022
2022-11-13,38,Goias,Sao Paulo,0,4,Brasileirao Serie A 2022
2022-11-13,38,Internacional,Palmeiras,3,0,Brasileirao Serie A 2022
2022-11-13,38,Santos,Fortaleza,0,2,Brasileirao Serie A 2022
2023-04-15,1,America-MG,Fluminense,0,3,Brasileirao Serie A 2023
2023-04-15,1,Athletico-PR,Goias,2,0,Brasileirao Serie A 2023
2023-04-15,1,Atletico-MG,Vasco,1,2,Brasileirao Serie A 2023
2023-04-15,1,Botafogo-RJ,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-04-15,1,Bragantino,Bahia,2,1,Brasileirao Serie A 2023
2023-04-15,1,Fortaleza,Internacional,1,1,Brasileirao Serie A 2023
2023-04-15,1,Palmeiras,Cuiaba,2,1,Brasileirao Serie A 2023
2023-04-16,1,Corinthians,Cruzeiro,2,1,Brasileirao Serie A 2023
2023-04-16,1,Flamengo,Coritiba,3,0,Brasileirao Serie A 2023
2023-04-16,1,Gremio,Santos,1,0,Brasileirao Serie A 2023
2023-04-22,2,Cruzeiro,Gremio,1,0,Brasileirao Serie A 2023
2023-04-22,2,Cuiaba,Bragantino,1,1,Brasileirao Serie A 2023
2023-04-22,2,Fluminense,Athletico-PR,2,0,Brasileirao Serie A 2023
2023-04-22,2,Sao Paulo,America-MG,3,0,Brasileirao Serie A 2023
2023-04-23,2,Coritiba,Fortaleza,0,3,Brasileirao Serie A 2023
2023-04-23,2,Goias,Corinthians,3,1,Brasileirao Serie A 2023
2023-04-23,2,Internacional,Flamengo,2,1,Brasileirao Serie A 2023
2023-04-23,2,Santos,Atletico-MG,0,0,Brasileirao Serie A 2023
2023-04-23,2,Vasco,Palmeiras,2,2,Brasileirao Serie A 2023
2023-04-24,2,Bahia,Botafogo-RJ,1,2,Brasileirao Serie A 2023
2023-04-29,3,Atletico-MG,Athletico-PR,2,1,Brasileirao Serie A 2023
2023-04-29,3,Bragantino,Cruzeiro,0,3,Brasileirao Serie A 2023
2023-04-29,3,Coritiba,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-04-29,3,Fortaleza,Fluminense,4,2,Brasileirao Serie A 2023
2023-04-29,3,Palmeiras,Corinthians,2,1,Brasileirao Serie A 2023
2023-04-29,3,Santos,America-MG,3,2,Brasileirao Serie A 2023
2023-04-30,3,Cuiaba,Gremio,1,2,Brasileirao Serie A 2023
2023-04-30,3,Flamengo,Botafogo-RJ,2,3,Brasileirao Serie A 2023
2023-04-30,3,Internacional,Goias,1,0,Brasileirao Serie A 2023
2023-05-01,3,Vasco,Bahia,0,1,Brasileirao Serie A 2023
2023-05-06,4,Cruzeiro,Santos,2,1,Brasileirao Serie A 2023
2023-05-06,4,Fluminense,Vasco,1,1,Brasileirao Serie A 2023
2023-05-07,4,America-MG,Cuiaba,1,2,Brasileirao Serie A 2023
2023-05-07,4,Athletico-PR,Flamengo,2,1,Brasileirao Serie A 2023
2023-05-07,4,Bahia,Coritiba,3,1,Brasileirao Serie A 2023
2023-05-07,4,Botafogo-RJ,Atletico-MG,2,0,Brasileirao Serie A 2023
2023-05-07,4,Goias,Palmeiras,0,5,Brasileirao Serie A 2023
2023-05-07,4,Gremio,Bragantino,3,3,Brasileirao Serie A 2023
2023-05-07,4,Sao Paulo,Internacional,2,0,Brasileirao Serie A 2023
2023-05-08,4,Corinthians,Fortaleza,1,1,Brasileirao Serie A 2023
2023-05-10,5,Bragantino,America-MG,2,2,Brasileirao Serie A 2023
2023-05-10,5,Cruzeiro,Fluminense,0,2,Brasileirao Serie A 2023
2023-05-10,5,Cuiaba,Atletico-MG,0,4,Brasileirao Serie A 2023
2023-05-10,5,Flamengo,Goias,2,0,Brasileirao Serie A 2023
2023-05-10,5,Internacional,Athletico-PR,0,2,Brasileirao Serie A 2023
2023-05-10,5,Palmeiras,Gremio,4,1,Brasileirao Serie A 2023
2023-05-10,5,Santos,Bahia,3,0,Brasileirao Serie A 2023
2023-05-11,5,Botafogo-RJ,Corinthians,3,0,Brasileirao Serie A 2023
2023-05-11,5,Coritiba,Vasco,1,1,Brasileirao Serie A 2023
2023-05-11,5,Fortaleza,Sao Paulo,0,0,Brasileirao Serie A 2023
2023-05-13,6,Atletico-MG,Internacional,2,0,Brasileirao Serie A 2023
2023-05-13,6,Bahia,Flamengo,2,3,Brasileirao Serie A 2023
2023-05-13,6,Fluminense,Cuiaba,2,0,Brasileirao Serie A 2023
2023-05-13,6,Palmeiras,Bragantino,1,1,Brasileirao Serie A 2023
2023-05-14,6,America-MG,Cruzeiro,0,4,Brasileirao Serie A 2023
2023-05-14,6,Athletico-PR,Coritiba,3,2,Brasileirao Serie A 2023
2023-05-14,6,Corinthians,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-05-14,6,Goias,Botafogo-RJ,2,1,Brasileirao Serie A 2023
2023-05-14,6,Gremio,Fortaleza,0,0,Brasileirao Serie A 2023
2023-05-14,6,Vasco,Santos,0,1,Brasileirao Serie A 2023
2023-05-20,7,America-MG,Fortaleza,2,1,Brasileirao Serie A 2023
2023-05-20,7,Bahia,Goias,1,1,Brasileirao Serie A 2023
2023-05-20,7,Botafogo-RJ,Fluminense,1,0,Brasileirao Serie A 2023
2023-05-20,7,Bragantino,Athletico-PR,2,0,Brasileirao Serie A 2023
2023-05-20,7,Coritiba,Atletico-MG,1,2,Brasileirao Serie A 2023
2023-05-20,7,Santos,Palmeiras,0,0,Brasileirao Serie A 2023
2023-05-20,7,Sao Paulo,Vasco,4,2,Brasileirao Serie A 2023
2023-05-21,7,Flamengo,Corinthians,1,0,Brasileirao Serie A 2023
2023-05-21,7,Gremio,Internacional,3,1,Brasileirao Serie A 2023
2023-05-22,7,Cruzeiro,Cuiaba,0,1,Brasileirao Serie A 2023
2023-05-27,8,Athletico-PR,Gremio,1,2,Brasileirao Serie A 2023
2023-05-27,8,Cuiaba,Coritiba,1,1,Brasileirao Serie A 2023
2023-05-27,8,Flamengo,Cruzeiro,1,1,Brasileirao Serie A 2023
2023-05-27,8,Fortaleza,Vasco,2,0,Brasileirao Serie A 2023
2023-05-27,8,Sao Paulo,Goias,2,1,Brasileirao Serie A 2023
2023-05-28,8,Atletico-MG,Palmeiras,1,1,Brasileirao Serie A 2023
2023-05-28,8,Botafogo-RJ,America-MG,2,0,Brasileirao Serie A 2023
2023-05-28,8,Bragantino,Santos,2,0,Brasileirao Serie A 2023
2023-05-28,8,Corinthians,Fluminense,2,0,Brasileirao Serie A 2023
2023-05-28,8,Internacional,Bahia,2,0,Brasileirao Serie A 2023
2023-06-03,9,America-MG,Corinthians,2,0,Brasileirao Serie A 2023
2023-06-03,9,Athletico-PR,Botafogo-RJ,1,0,Brasileirao Serie A 2023
2023-06-03,9,Cruzeiro,Atletico-MG,0,1,Brasileirao Serie A 2023
2023-06-03,9,Fortaleza,Bahia,0,0,Brasileirao Serie A 2023
2023-06-03,9,Santos,Internacional,1,1,Brasileirao Serie A 2023
2023-06-04,9,Fluminense,Bragantino,2,1,Brasileirao Serie A 2023
2023-06-04,9,Goias,Cuiaba,0,1,Brasileirao Serie A 2023
2023-06-04,9,Gremio,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-06-04,9,Palmeiras,Coritiba,3,1,Brasileirao Serie A 2023
2023-06-05,9,Vasco,Flamengo,1,4,Brasileirao Serie A 2023
2023-06-10,10,Atletico-MG,Bragantino,1,1,Brasileirao Serie A 2023
2023-06-10,10,Bahia,Cruzeiro,2,2,Brasileirao Serie A 2023
2023-06-10,10,Botafogo-RJ,Fortaleza,2,0,Brasileirao Serie A 2023
2023-06-10,10,Corinthians,Cuiaba,1,1,Brasileirao Serie A 2023
2023-06-10,10,Coritiba,Santos,0,0,Brasileirao Serie A 2023
2023-06-11,10,America-MG,Athletico-PR,2,2,Brasileirao Serie A 2023
2023-06-11,10,Flamengo,Gremio,3,0,Brasileirao Serie A 2023
2023-06-11,10,Goias,Fluminense,2,2,Brasileirao Serie A 2023
2023-06-11,10,Internacional,Vasco,2,1,Brasileirao Serie A 2023
2023-06-11,10,Sao Paulo,Palmeiras,0,2,Brasileirao Serie A 2023
2023-06-21,11,Bahia,Palmeiras,1,0,Brasileirao Serie A 2023
2023-06-21,11,Cruzeiro,Fortaleza,0,1,Brasileirao Serie A 2023
2023-06-21,11,Fluminense,Atletico-MG,1,1,Brasileirao Serie A 2023
2023-06-21,11,Santos,Corinthians,0,2,Brasileirao Serie A 2023
2023-06-21,11,Sao Paulo,Athletico-PR,2,1,Brasileirao Serie A 2023
2023-06-22,11,Bragantino,Flamengo,4,0,Brasileirao Serie A 2023
2023-06-22,11,Coritiba,Internacional,0,1,Brasileirao Serie A 2023
2023-06-22,11,Cuiaba,Botafogo-RJ,0,1,Brasileirao Serie A 2023
2023-06-22,11,Gremio,America-MG,3,1,Brasileirao Serie A 2023
2023-06-22,11,Vasco,Goias,0,1,Brasileirao Serie A 2023
2023-06-24,12,Athletico-PR,Corinthians,1,0,Brasileirao Serie A 2023
2023-06-24,12,Cruzeiro,Sao Paulo,1,0,Brasileirao Serie A 2023
2023-06-24,12,Fluminense,Bahia,2,1,Brasileirao Serie A 2023
2023-06-24,12,Fortaleza,Atletico-MG,2,1,Brasileirao Serie A 2023
2023-06-25,12,America-MG,Internacional,1,2,Brasileirao Serie A 2023
2023-06-25,12,Bragantino,Goias,2,0,Brasileirao Serie A 2023
2023-06-25,12,Gremio,Coritiba,5,1,Brasileirao Serie A 2023
2023-06-25,12,Palmeiras,Botafogo-RJ,0,1,Brasileirao Serie A 2023
2023-06-25,12,Santos,Flamengo,2,3,Brasileirao Serie A 2023
2023-06-26,12,Vasco,Cuiaba,1,0,Brasileirao Serie A 2023
2023-07-01,13,Bahia,Gremio,1,2,Brasileirao Serie A 2023
2023-07-01,13,Flamengo,Fortaleza,2,0,Brasileirao Serie A 2023
2023-07-01,13,Internacional,Cruzeiro,0,0,Brasileirao Serie A 2023
2023-07-01,13,Sao Paulo,Fluminense,1,0,Brasileirao Serie A 2023
2023-07-02,13,Athletico-PR,Palmeiras,2,2,Brasileirao Serie A 2023
2023-07-02,13,Atletico-MG,America-MG,2,2,Brasileirao Serie A 2023
2023-07-02,13,Botafogo-RJ,Vasco,2,0,Brasileirao Serie A 2023
2023-07-02,13,Corinthians,Bragantino,0,1,Brasileirao Serie A 2023
2023-07-02,13,Cuiaba,Santos,3,0,Brasileirao Serie A 2023
2023-07-03,13,Goias,Coritiba,1,2,Brasileirao Serie A 2023
2023-07-08,14,Atletico-MG,Corinthians,0,1,Brasileirao Serie A 2023
2023-07-08,14,Coritiba,America-MG,3,1,Brasileirao Serie A 2023
2023-07-08,14,Cuiaba,Bahia,1,1,Brasileirao Serie A 2023
2023-07-08,14,Palmeiras,Flamengo,1,1,Brasileirao Serie A 2023
2023-07-08,14,Vasco,Cruzeiro,0,1,Brasileirao Serie A 2023
2023-07-09,14,Bragantino,Sao Paulo,0,0,Brasileirao Serie A 2023
2023-07-09,14,Fluminense,Internacional,2,0,Brasileirao Serie A 2023
2023-07-09,14,Fortaleza,Athletico-PR,1,0,Brasileirao Serie A 2023
2023-07-09,14,Gremio,Botafogo-RJ,0,2,Brasileirao Serie A 2023
2023-07-09,14,Santos,Goias,4,3,Brasileirao Serie A 2023
2023-07-15,15,Botafogo-RJ,Bragantino,2,0,Brasileirao Serie A 2023
2023-07-16,15,Athletico-PR,Bahia,2,0,Brasileirao Serie A 2023
2023-07-16,15,Cruzeiro,Coritiba,0,0,Brasileirao Serie A 2023
2023-07-16,15,Fluminense,Flamengo,0,0,Brasileirao Serie A 2023
2023-07-16,15,Fortaleza,Cuiaba,0,1,Brasileirao Serie A 2023
2023-07-16,15,Internacional,Palmeiras,0,0,Brasileirao Serie A 2023
2023-07-16,15,Sao Paulo,Santos,4,1,Brasileirao Serie A 2023
2023-07-17,15,Goias,Atletico-MG,0,0,Brasileirao Serie A 2023
2023-07-22,16,Bahia,Corinthians,0,0,Brasileirao Serie A 2023
2023-07-22,16,Cuiaba,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-07-22,16,Flamengo,America-MG,1,1,Brasileirao Serie A 2023
2023-07-22,16,Gremio,Atletico-MG,1,0,Brasileirao Serie A 2023
2023-07-22,16,Palmeiras,Fortaleza,3,1,Brasileirao Serie A 2023
2023-07-23,16,Bragantino,Internacional,0,0,Brasileirao Serie A 2023
2023-07-23,16,Cruzeiro,Goias,0,1,Brasileirao Serie A 2023
2023-07-23,16,Santos,Botafogo-RJ,2,2,Brasileirao Serie A 2023
2023-07-23,16,Vasco,Athletico-PR,0,2,Brasileirao Serie A 2023
2023-07-24,16,Coritiba,Fluminense,2,0,Brasileirao Serie A 2023
2023-07-29,17,Athletico-PR,Cruzeiro,3,3,Brasileirao Serie A 2023
2023-07-29,17,Atletico-MG,Flamengo,1,2,Brasileirao Serie A 2023
2023-07-29,17,Corinthians,Vasco,3,1,Brasileirao Serie A 2023
2023-07-29,17,Fluminense,Santos,1,0,Brasileirao Serie A 2023
2023-07-29,17,Fortaleza,Bragantino,0,3,Brasileirao Serie A 2023
2023-07-29,17,Internacional,Cuiaba,1,2,Brasileirao Serie A 2023
2023-07-30,17,America-MG,Palmeiras,1,4,Brasileirao Serie A 2023
2023-07-30,17,Botafogo-RJ,Coritiba,4,1,Brasileirao Serie A 2023
2023-07-30,17,Goias,Gremio,1,1,Brasileirao Serie A 2023
2023-07-30,17,Sao Paulo,Bahia,0,0,Brasileirao Serie A 2023
2023-08-05,18,Fluminense,Palmeiras,2,1,Brasileirao Serie A 2023
2023-08-05,18,Goias,Fortaleza,1,0,Brasileirao Serie A 2023
2023-08-05,18,Internacional,Corinthians,2,2,Brasileirao Serie A 2023
2023-08-05,18,Santos,Athletico-PR,1,1,Brasileirao Serie A 2023
2023-08-06,18,Bahia,America-MG,3,1,Brasileirao Serie A 2023
2023-08-06,18,Coritiba,Bragantino,0,1,Brasileirao Serie A 2023
2023-08-06,18,Cruzeiro,Botafogo-RJ,0,0,Brasileirao Serie A 2023
2023-08-06,18,Cuiaba,Flamengo,3,0,Brasileirao Serie A 2023
2023-08-06,18,Sao Paulo,Atletico-MG,0,2,Brasileirao Serie A 2023
2023-08-06,18,Vasco,Gremio,1,0,Brasileirao Serie A 2023
2023-08-12,19,Botafogo-RJ,Internacional,3,1,Brasileirao Serie A 2023
2023-08-13,19,America-MG,Goias,0,1,Brasileirao Serie A 2023
2023-08-13,19,Atletico-MG,Bahia,1,0,Brasileirao Serie A 2023
2023-08-13,19,Corinthians,Coritiba,3,1,Brasileirao Serie A 2023
2023-08-13,19,Flamengo,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-08-13,19,Fortaleza,Santos,4,0,Brasileirao Serie A 2023
2023-08-13,19,Gremio,Fluminense,2,1,Brasileirao Serie A 2023
2023-08-14,19,Bragantino,Vasco,1,1,Brasileirao Serie A 2023
2023-08-14,19,Palmeiras,Cruzeiro,1,0,Brasileirao Serie A 2023
2023-08-15,19,Athletico-PR,Cuiaba,2,0,Brasileirao Serie A 2023
2023-08-19,20,Cruzeiro,Corinthians,1,1,Brasileirao Serie A 2023
2023-08-19,20,Cuiaba,Palmeiras,0,2,Brasileirao Serie A 2023
2023-08-19,20,Fluminense,America-MG,3,1,Brasileirao Serie A 2023
2023-08-19,20,Internacional,Fortaleza,0,1,Brasileirao Serie A 2023
2023-08-19,20,Sao Paulo,Botafogo-RJ,0,0,Brasileirao Serie A 2023
2023-08-20,20,Bahia,Bragantino,4,0,Brasileirao Serie A 2023
2023-08-20,20,Coritiba,Flamengo,2,3,Brasileirao Serie A 2023
2023-08-20,20,Santos,Gremio,2,1,Brasileirao Serie A 2023
2023-08-20,20,Vasco,Atletico-MG,1,0,Brasileirao Serie A 2023
2023-08-21,20,Goias,Athletico-PR,1,1,Brasileirao Serie A 2023
2023-08-26,21,Corinthians,Goias,1,1,Brasileirao Serie A 2023
2023-08-26,21,Flamengo,Internacional,0,0,Brasileirao Serie A 2023
2023-08-27,21,America-MG,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-08-27,21,Athletico-PR,Fluminense,2,2,Brasileirao Serie A 2023
2023-08-27,21,Atletico-MG,Santos,2,0,Brasileirao Serie A 2023
2023-08-27,21,Botafogo-RJ,Bahia,3,0,Brasileirao Serie A 2023
2023-08-27,21,Bragantino,Cuiaba,2,0,Brasileirao Serie A 2023
2023-08-27,21,Fortaleza,Coritiba,3,1,Brasileirao Serie A 2023
2023-08-27,21,Gremio,Cruzeiro,3,0,Brasileirao Serie A 2023
2023-08-27,21,Palmeiras,Vasco,1,0,Brasileirao Serie A 2023
2023-09-02,22,Athletico-PR,Atletico-MG,1,1,Brasileirao Serie A 2023
2023-09-02,22,Botafogo-RJ,Flamengo,1,2,Brasileirao Serie A 2023
2023-09-02,22,Goias,Internacional,0,0,Brasileirao Serie A 2023
2023-09-03,22,America-MG,Santos,2,0,Brasileirao Serie A 2023
2023-09-03,22,Bahia,Vasco,1,1,Brasileirao Serie A 2023
2023-09-03,22,Corinthians,Palmeiras,0,0,Brasileirao Serie A 2023
2023-09-03,22,Cruzeiro,Bragantino,0,0,Brasileirao Serie A 2023
2023-09-03,22,Fluminense,Fortaleza,1,0,Brasileirao Serie A 2023
2023-09-03,22,Gremio,Cuiaba,2,0,Brasileirao Serie A 2023
2023-09-13,23,Flamengo,Athletico-PR,0,3,Brasileirao Serie A 2023
2023-09-13,23,Internacional,Sao Paulo,2,1,Brasileirao Serie A 2023
2023-09-14,23,Bragantino,Gremio,2,0,Brasileirao Serie A 2023
2023-09-14,23,Coritiba,Bahia,2,4,Brasileirao Serie A 2023
2023-09-14,23,Fortaleza,Corinthians,2,1,Brasileirao Serie A 2023
2023-09-14,23,Santos,Cruzeiro,0,3,Brasileirao Serie A 2023
2023-09-15,23,Cuiaba,America-MG,2,2,Brasileirao Serie A 2023
2023-09-15,23,Palmeiras,Goias,1,0,Brasileirao Serie A 2023
2023-09-16,23,Atletico-MG,Botafogo-RJ,1,0,Brasileirao Serie A 2023
2023-09-16,23,Vasco,Fluminense,4,2,Brasileirao Serie A 2023
2023-09-18,24,Bahia,Santos,1,2,Brasileirao Serie A 2023
2023-09-18,15,Corinthians,Gremio,4,4,Brasileirao Serie A 2023
2023-09-19,24,America-MG,Bragantino,0,2,Brasileirao Serie A 2023
2023-09-20,24,Fluminense,Cruzeiro,1,0,Brasileirao Serie A 2023
2023-09-20,24,Goias,Flamengo,0,0,Brasileirao Serie A 2023
2023-09-20,24,Sao Paulo,Fortaleza,1,2,Brasileirao Serie A 2023
2023-09-21,24,Athletico-PR,Internacional,2,1,Brasileirao Serie A 2023
2023-09-21,24,Gremio,Palmeiras,1,0,Brasileirao Serie A 2023
2023-09-21,24,Vasco,Coritiba,5,1,Brasileirao Serie A 2023
2023-09-22,24,Corinthians,Botafogo-RJ,1,0,Brasileirao Serie A 2023
2023-09-23,24,Atletico-MG,Cuiaba,1,0,Brasileirao Serie A 2023
2023-09-25,15,America-MG,Vasco,0,1,Brasileirao Serie A 2023
2023-09-27,22,Sao Paulo,Coritiba,2,1,Brasileirao Serie A 2023
2023-09-30,25,Cuiaba,Fluminense,3,0,Brasileirao Serie A 2023
2023-09-30,25,Flamengo,Bahia,1,0,Brasileirao Serie A 2023
2023-09-30,25,Fortaleza,Gremio,1,1,Brasileirao Serie A 2023
2023-09-30,25,Internacional,Atletico-MG,0,2,Brasileirao Serie A 2023
2023-09-30,25,Sao Paulo,Corinthians,2,1,Brasileirao Serie A 2023
2023-10-01,25,Bragantino,Palmeiras,2,1,Brasileirao Serie A 2023
2023-10-01,25,Coritiba,Athletico-PR,2,0,Brasileirao Serie A 2023
2023-10-01,25,Cruzeiro,America-MG,1,1,Brasileirao Serie A 2023
2023-10-01,25,Santos,Vasco,4,1,Brasileirao Serie A 2023
2023-10-02,25,Botafogo-RJ,Goias,1,1,Brasileirao Serie A 2023
2023-10-07,26,Corinthians,Flamengo,1,1,Brasileirao Serie A 2023
2023-10-07,26,Goias,Bahia,4,6,Brasileirao Serie A 2023
2023-10-07,26,Vasco,Sao Paulo,0,0,Brasileirao Serie A 2023
2023-10-08,26,Athletico-PR,Bragantino,1,1,Brasileirao Serie A 2023
2023-10-08,26,Atletico-MG,Coritiba,1,2,Brasileirao Serie A 2023
2023-10-08,26,Fluminense,Botafogo-RJ,0,2,Brasileirao Serie A 2023
2023-10-08,26,Fortaleza,America-MG,3,2,Brasileirao Serie A 2023
2023-10-08,26,Internacional,Gremio,3,2,Brasileirao Serie A 2023
2023-10-08,26,Palmeiras,Santos,1,2,Brasileirao Serie A 2023
2023-10-14,26,Cuiaba,Cruzeiro,0,0,Brasileirao Serie A 2023
2023-10-18,27,America-MG,Botafogo-RJ,1,2,Brasileirao Serie A 2023
2023-10-18,27,Bahia,Internacional,1,0,Brasileirao Serie A 2023
2023-10-18,27,Coritiba,Cuiaba,0,3,Brasileirao Serie A 2023
2023-10-18,27,Goias,Sao Paulo,2,0,Brasileirao Serie A 2023
2023-10-18,27,Gremio,Athletico-PR,1,2,Brasileirao Serie A 2023
2023-10-18,27,Vasco,Fortaleza,1,0,Brasileirao Serie A 2023
2023-10-19,27,Cruzeiro,Flamengo,0,2,Brasileirao Serie A 2023
2023-10-19,27,Fluminense,Corinthians,3,3,Brasileirao Serie A 2023
2023-10-19,27,Palmeiras,Atletico-MG,0,2,Brasileirao Serie A 2023
2023-10-19,27,Santos,Bragantino,1,3,Brasileirao Serie A 2023
2023-10-21,28,Bahia,Fortaleza,2,0,Brasileirao Serie A 2023
2023-10-21,28,Cuiaba,Goias,1,1,Brasileirao Serie A 2023
2023-10-21,28,Sao Paulo,Gremio,3,0,Brasileirao Serie A 2023
2023-10-22,28,Atletico-MG,Cruzeiro,0,1,Brasileirao Serie A 2023
2023-10-22,28,Botafogo-RJ,Athletico-PR,1,1,Brasileirao Serie A 2023
2023-10-22,28,Bragantino,Fluminense,1,0,Brasileirao Serie A 2023
2023-10-22,28,Corinthians,America-MG,1,1,Brasileirao Serie A 2023
2023-10-22,28,Coritiba,Palmeiras,0,2,Brasileirao Serie A 2023
2023-10-22,28,Flamengo,Vasco,1,0,Brasileirao Serie A 2023
2023-10-22,28,Internacional,Santos,7,1,Brasileirao Serie A 2023
2023-10-25,29,Athletico-PR,America-MG,3,2,Brasileirao Serie A 2023
2023-10-25,29,Bragantino,Atletico-MG,1,2,Brasileirao Serie A 2023
2023-10-25,29,Cruzeiro,Bahia,3,0,Brasileirao Serie A 2023
2023-10-25,29,Cuiaba,Corinthians,0,1,Brasileirao Serie A 2023
2023-10-25,29,Fluminense,Goias,5,3,Brasileirao Serie A 2023
2023-10-25,29,Gremio,Flamengo,3,2,Brasileirao Serie A 2023
2023-10-25,29,Palmeiras,Sao Paulo,5,0,Brasileirao Serie A 2023
2023-10-26,29,Santos,Coritiba,2,1,Brasileirao Serie A 2023
2023-10-26,29,Vasco,Internacional,1,2,Brasileirao Serie A 2023
2023-10-28,30,America-MG,Gremio,3,4,Brasileirao Serie A 2023
2023-10-28,30,Atletico-MG,Fluminense,2,0,Brasileirao Serie A 2023
2023-10-28,30,Palmeiras,Bahia,1,0,Brasileirao Serie A 2023
2023-10-29,30,Athletico-PR,Sao Paulo,1,1,Brasileirao Serie A 2023
2023-10-29,30,Botafogo-RJ,Cuiaba,0,1,Brasileirao Serie A 2023
2023-10-29,30,Corinthians,Santos,1,1,Brasileirao Serie A 2023
2023-10-29,30,Goias,Vasco,1,1,Brasileirao Serie A 2023
2023-10-29,30,Internacional,Coritiba,3,4,Brasileirao Serie A 2023
2023-10-31,31,Bahia,Fluminense,1,0,Brasileirao Serie A 2023
2023-11-01,31,Atletico-MG,Fortaleza,3,1,Brasileirao Serie A 2023
2023-11-01,31,Botafogo-RJ,Palmeiras,3,4,Brasileirao Serie A 2023
2023-11-01,31,Corinthians,Athletico-PR,1,0,Brasileirao Serie A 2023
2023-11-01,31,Coritiba,Gremio,1,2,Brasileirao Serie A 2023
2023-11-01,31,Flamengo,Santos,1,2,Brasileirao Serie A 2023
2023-11-01,31,Internacional,America-MG,1,1,Brasileirao Serie A 2023
2023-11-02,31,Cuiaba,Vasco,0,2,Brasileirao Serie A 2023
2023-11-02,31,Goias,Bragantino,0,2,Brasileirao Serie A 2023
2023-11-02,31,Sao Paulo,Cruzeiro,1,0,Brasileirao Serie A 2023
2023-11-04,32,America-MG,Atletico-MG,1,1,Brasileirao Serie A 2023
2023-11-04,32,Gremio,Bahia,1,0,Brasileirao Serie A 2023
2023-11-04,32,Palmeiras,Athletico-PR,1,0,Brasileirao Serie A 2023
2023-11-05,32,Bragantino,Corinthians,1,0,Brasileirao Serie A 2023
2023-11-05,32,Coritiba,Goias,0,1,Brasileirao Serie A 2023
2023-11-05,32,Cruzeiro,Internacional,1,2,Brasileirao Serie A 2023
2023-11-05,32,Fortaleza,Flamengo,0,2,Brasileirao Serie A 2023
2023-11-06,32,Santos,Cuiaba,0,0,Brasileirao Serie A 2023
2023-11-06,32,Vasco,Botafogo-RJ,1,0,Brasileirao Serie A 2023
2023-11-08,33,America-MG,Coritiba,0,3,Brasileirao Serie A 2023
2023-11-08,33,Athletico-PR,Fortaleza,1,1,Brasileirao Serie A 2023
2023-11-08,33,Flamengo,Palmeiras,3,0,Brasileirao Serie A 2023
2023-11-08,33,Internacional,Fluminense,0,0,Brasileirao Serie A 2023
2023-11-08,33,Sao Paulo,Bragantino,1,0,Brasileirao Serie A 2023
2023-11-09,33,Bahia,Cuiaba,0,3,Brasileirao Serie A 2023
2023-11-09,33,Botafogo-RJ,Gremio,3,4,Brasileirao Serie A 2023
2023-11-09,33,Corinthians,Atletico-MG,1,1,Brasileirao Serie A 2023
2023-11-09,33,Goias,Santos,0,1,Brasileirao Serie A 2023
2023-11-11,34,Coritiba,Cruzeiro,1,0,Brasileirao Serie A 2023
2023-11-11,34,Flamengo,Fluminense,1,1,Brasileirao Serie A 2023
2023-11-11,34,Palmeiras,Internacional,3,0,Brasileirao Serie A 2023
2023-11-12,34,Atletico-MG,Goias,2,1,Brasileirao Serie A 2023
2023-11-12,34,Bahia,Athletico-PR,1,1,Brasileirao Serie A 2023
2023-11-12,34,Bragantino,Botafogo-RJ,2,2,Brasileirao Serie A 2023
2023-11-12,34,Cuiaba,Fortaleza,2,1,Brasileirao Serie A 2023
2023-11-12,34,Gremio,Corinthians,0,1,Brasileirao Serie A 2023
